doc_id
2118681326
2161668503
1544319464
1535853290
2107544712
2034231451
2171546628
2013086054
2799676813
1537780499
2030760474
1599294399
1571002167
1572195164
2611114042
2117301133
1595906178
2067380234
1868879158
2121907509
1548773083
2123533693
2116330613
2610480479
561277543
1541195008
1608509741
2001283107
1972445015
1999189212
1782690172
1526054479
2132206719
1488882103
1995668729
1776867500
2437096199
2031602671
2164020033
58775884
2746533941
2118818136
1555585125
1559995257
2148505242
2287185497
1588629021
2159677278
2138481840
1593766374
2164883657
1980917420
2128321349
1503825660
2104652092
1558946195
55008539
2196252560
2802373123
323766208
2143763906
2031506230
1567033202
1804822179
2106267401
2137984909
2165674742
2161795601
2088866812
1513247510
2064268356
228173739
2142013909
1571687384
2115620960
2085191779
75995423
1571290276
1839567155
2069868634
2610490388
1614662662
2611918220
39748431
2123576600
1965695708
2152271698
1489638712
2128954654
2055555145
2026338664
2114004713
2117752525
2143014750
2312869664
2113349888
1637320556
1586732659
1504092317
1505087841
1566280901
2095624699
2610247108
2098345921
2128108350
2111322522
2134969502
2012295920
2027770225
2042658642
2107017806
2105432836
2066099613
2014333219
2116728883
1755764416
1507170345
2049815553
2064280970
2800365967
1574284628
1986967481
2054485867
2138312771
95210101
2136668284
2116277390
2028898098
1857584454
2123907036
2157004203
2141709259
1517109520
2008519116
255034747
2014036760
2611446300
52779312
1601895673
1482989085
229961886
2167123178
1482780729
2003362605
1942463580
2149889928
2152263452
2115763968
2123211119
2113838760
1542734414
2610712139
2106604217
1484806909
2028716813
1496382943
1481507845
2802342656
199020580
1555116500
1588089414
2150722176
1526118062
2058696314
2000985912
2802853981
1537837212
2090170171
2138491947
1509627219
1484029852
2611677383
2154325110
2010153442
2021372633
2138388410
1535783347
2062006136
2182453616
2163432972
306049356
1996294091
111113017
2154091096
2100954002
2039582269
2122922578
1482587338
2053747716
2131703061
1497997895
2118645026
2001856540
2158722083
1572767710
1674259765
2021096957
2020168034
2107939033
1548700883
1524302836
2601320697
2478255057
1712323246
590480724
2582095957
2611631854
118969511
2143944952
2063241008
1542086458
2167784169
1545915796
368263010
2118810041
65099754
2157775762
2113799812
2109626503
166862392
2104651652
2095688344
2800464088
2167216307
113847814
2113818432
2143349389
1582310361
1972555608
2158725310
2050258336
2152770325
401903171
2075423963
2130941041
1549211887
2141351950
1579253602
33923346
2611457384
1963993153
2120815702
2054692776
2134612861
1504997882
2140300407
371334237
1991596178
1488979642
2111885854
1576237618
1557031836
2097928187
2128343585
2104743064
2138582694
2169387204
2160760138
2067277981
64612853
1503499665
1585404442
1654721993
2127067807
2053727222
2000579077
2108891011
2116957398
2128641682
2080982083
2021768951
2112471494
2118882387
2159112682
2096965679
1998952603
2169394305
1592291313
1573323347
2099665480
1607865969
2047175362
1592141906
2067456851
1530517367
2160153521
2097131162
2028431558
1537320275
1479703029
2331815507
1606349870
1895890870
1494638449
1562418542
1900596639
2109077859
2143423747
2006716356
2136490963
1526144783
2207476779
2610291226
2138738320
2028895707
1531460767
2112046982
2111672314
1968842308
1821139715
1575103269
1886804133
2051800003
2065582221
2004334842
1575074128
2107415975
2008049591
1979695564
64066664
1982436232
1592941327
2089052147
1524680682
2057269381
2800331862
2138328332
1588137757
2610934543
2104459548
2143258943
2103357334
1598299909
2109188653
2100064533
1720090307
2146111596
1482728761
2113747519
1820727892
2010589629
1990720713
2135012103
2091748650
2123932647
2022177107
2016852694
2799353936
2611955905
1557914012
2163914863
1523584415
1516763998
1999086365
2800920813
2138059845
2090435755
2157956963
2117020329
2163296342
2033018946
647820559
2033788639
2005869085
1581116001
2131315497
2086240273
2129822022
1542573693
2153035577
1987413536
117403889
79431153
1608896742
1586146481
2587413308
2000577984
1535734526
2320175949
2147882228
2017235026
2103179493
1526048900
172742531
1967172740
2160741803
2154400391
2160053217
2170200654
1590611620
2071156242
1986358735
2133245547
2052721939
2084187640
2116972916
1563413502
1967494140
1581109190
2611445810
1729894396
166190136
1498515764
2000448856
2117651051
1482794692
1498766781
600906750
1501508411
2113974404
2801179211
2118029084
1967770672
2099053927
1548859180
1970188091
2074564087
2063657079
138329568
1892979963
1522065452
2046226029
2118726579
2132753821
1562809246
2069936883
2106382010
2001135502
2137988038
63105956
1724442104
2158952869
2315242967
2029441559
2059323820
2142877411
1520984489
2281140386
2153508977
2097794976
1598849180
2092464680
2024227351
1547537513
1581450680
1987714359
2145299382
2099229444
2009565569
2006439165
2282355202
1609502858
44702573
2041354408
2100817124
1610817247
2023885501
2150319151
1561733338
86731630
2105511939
1562591733
2036491128
50487772
2125341294
2799295302
2162422091
2003681835
2162245945
2110789952
2099196804
2141848945
2143144837
2044276975
2126850308
2125540494
2020738241
1544787665
2118114365
2041217742
2611401782
2741860541
2125303539
2121485093
1487137529
2132608063
2029551688
2152334432
2120836613
2038754641
2131399926
2044732894
2169709322
2067348515
2028709054
2103215678
2091384405
2105684309
2164755677
1526294519
2082802837
1995973731
2611740898
1550273695
1648810690
2074507216
225583426
1841999836
2148522164
2108825131
2024638888
1548696134
2107402734
2016679409
561029730
1485249900
2099862356
1585676666
943126930
2099118811
2161648145
1972246489
2165213086
2611025621
1487764234
2170088072
1584659901
2143742295
2099714488
2167964518
2610827856
2286688135
1509938106
2152561660
2102069373
1568892788
1561136096
1486589216
640206683
1499838015
2800213069
1489380107
2170175471
2153122516
2053156826
2149285182
1832704783
2605441573
2113816012
1523079576
1547762555
2127453277
2044479660
2009082462
2802450271
2160556205
50774285
1603888863
1843954101
2025047573
2111296565
2149079092
1576512141
2137807925
2002998167
2102103879
2043323646
2141790691
2048344737
1749508623
1603812092
1490829752
2158492936
2324801665
1530701639
1965481501
2161948155
1546438029
1505686650
2287149544
2148833958
2005543108
2033238048
1795240853
2142021609
385572
1534035591
2136156682
2039058224
2165199647
1536588389
2085676663
1806289263
114982603
1984054455
1999712836
1542399861
1977666781
1574783090
1591576704
2118043061
1797297385
2152678827
1981266487
1964937891
1486979786
1487398390
12312070
1540613764
1983940136
2140305715
2117883803
2610655987
